concentration,E/V
2e-07,3.98886e-05
2e-07,3.93166e-05
2e-07,3.87986e-05
2e-07,3.84319e-05
2e-07,3.81199e-05
2e-07,3.80311e-05
2e-07,3.79958e-05
2e-07,3.80442e-05
2e-07,3.8134e-05
2e-07,3.83256e-05
2e-07,3.85338e-05
2e-07,3.8763e-05
2e-07,3.89668e-05
2e-07,3.93027e-05
2e-07,3.97358e-05
2e-07,4.01221e-05
2e-07,4.04746e-05
2e-07,4.08557e-05
2e-07,4.12214e-05
2e-07,4.16125e-05
2e-07,4.20249e-05
2e-07,4.24315e-05
2e-07,4.28266e-05
2e-07,4.31889e-05
2e-07,4.35552e-05
2e-07,4.3885e-05
2e-07,4.41651e-05
2e-07,4.44518e-05
2e-07,4.47192e-05
2e-07,4.49477e-05
2e-07,4.51343e-05
2e-07,4.52797e-05
2e-07,4.53807e-05
2e-07,4.54187e-05
2e-07,4.54215e-05
2e-07,4.5356e-05
2e-07,4.52353e-05
2e-07,4.50487e-05
2e-07,4.47888e-05
2e-07,4.4452e-05
2e-07,4.40371e-05
2e-07,4.35425e-05
2e-07,4.29691e-05
2e-07,4.23066e-05
2e-07,4.1573e-05
2e-07,4.07596e-05
2e-07,3.9879e-05
2e-07,3.89438e-05
2e-07,3.79611e-05
2e-07,3.696e-05
2e-07,3.59479e-05
2e-07,3.49609e-05
2e-07,3.40026e-05
2e-07,3.31139e-05
2e-07,3.23001e-05
2e-07,3.15782e-05
2e-07,3.09413e-05
2e-07,3.04018e-05
2e-07,2.99336e-05
2e-07,2.95576e-05
2e-07,2.92246e-05
2e-07,2.89593e-05
2e-07,2.8817e-05
2e-07,2.86875e-05
2e-07,2.85906e-05
2e-07,2.85367e-05
2e-07,2.85079e-05
2e-07,2.84993e-05
2e-07,2.84919e-05
2e-07,2.84902e-05
2e-07,2.84929e-05
2e-07,2.8502e-05
2e-07,2.85526e-05
2e-07,2.85832e-05
2e-07,2.86199e-05
2e-07,2.86217e-05
2e-07,2.86524e-05
2e-07,2.869e-05
2e-07,2.87133e-05
2e-07,2.86954e-05
2e-07,2.87022e-05
2e-07,2.87498e-05
2e-07,2.87888e-05
2e-07,2.88236e-05
2e-07,2.88458e-05
2e-07,2.88655e-05
2e-07,2.89022e-05
2e-07,2.89404e-05
2e-07,2.89372e-05
2e-07,2.89471e-05
2e-07,2.89392e-05
2e-07,2.89504e-05
2e-07,2.89632e-05
2e-07,2.89615e-05
2e-07,2.89618e-05
2e-07,2.89835e-05
2e-07,2.90077e-05
2e-07,2.90424e-05
2e-07,2.90889e-05
2e-07,2.91319e-05
2e-07,2.92029e-05
2e-07,2.92763e-05
2e-07,2.9372e-05
2e-07,2.94852e-05
2e-07,2.96172e-05
2e-07,2.97563e-05
2e-07,2.99168e-05
2e-07,3.00899e-05
2e-07,3.02717e-05
2e-07,3.04687e-05
2e-07,3.0696e-05
2e-07,3.11951e-05
2e-07,3.10928e-05
2e-07,3.12651e-05
2e-07,3.14557e-05
2e-07,3.16628e-05
2e-07,3.18876e-05
2e-07,3.20977e-05
2e-07,3.23257e-05
2e-07,3.25501e-05
2e-07,3.2785e-05
2e-07,3.30246e-05
2e-07,3.32662e-05
2e-07,3.36262e-05
2e-07,3.38631e-05
2e-07,3.40288e-05
2e-07,3.42558e-05
2e-07,3.45102e-05
2e-07,3.47545e-05
2e-07,3.50047e-05
2e-07,3.52539e-05
2e-07,3.55099e-05
2e-07,3.57621e-05
2e-07,3.60209e-05
2e-07,3.62794e-05
2e-07,3.65394e-05
2e-07,3.68146e-05
2e-07,3.70686e-05
2e-07,3.73241e-05
2e-07,3.75615e-05
2e-07,3.77686e-05
2e-07,3.80309e-05
2e-07,3.83073e-05
2e-07,3.85912e-05
2e-07,3.88606e-05
2e-07,3.91586e-05
2e-07,3.94456e-05
2e-07,3.96936e-05
2e-07,3.99811e-05
2e-07,4.02922e-05
2e-07,4.06048e-05
2e-07,4.09283e-05
2e-07,4.12527e-05
2e-07,4.16011e-05
2e-07,4.19378e-05
2e-07,4.22955e-05
2e-07,4.26521e-05
2e-07,4.30121e-05
2e-07,4.33771e-05
2e-07,4.3746e-05
2e-07,4.41299e-05
2e-07,4.4513e-05
2e-07,4.48902e-05
2e-07,4.52863e-05
2e-07,4.56837e-05
2e-07,4.60811e-05
2e-07,4.6467e-05
2e-07,4.68837e-05
2e-07,4.72993e-05
2e-07,4.77237e-05
2e-07,4.81094e-05
2e-07,4.85072e-05
2e-07,4.89437e-05
2e-07,4.93507e-05
2e-07,4.97934e-05
2e-07,5.05724e-05
2e-07,5.07366e-05
2e-07,5.11748e-05
2e-07,5.16494e-05
2e-07,5.21375e-05
2e-07,5.26471e-05
2e-07,5.31181e-05
2e-07,5.36868e-05
2e-07,5.42612e-05
2e-07,5.48568e-05
2e-07,5.54458e-05
2e-07,5.60469e-05
2e-07,5.66596e-05
2e-07,5.72991e-05
2e-07,5.79755e-05
2e-07,5.87109e-05
2e-07,5.95227e-05
2e-07,6.03894e-05
2e-07,6.12799e-05
2e-07,6.22452e-05
2e-07,6.32847e-05
2e-07,6.44141e-05
2e-07,6.55944e-05
2e-07,6.68463e-05
2e-07,6.81503e-05
2e-07,6.95152e-05
2e-07,7.09639e-05
2e-07,7.24601e-05
2e-07,7.40197e-05
2e-07,7.56473e-05
2e-07,7.72874e-05
2e-07,7.90085e-05
2e-07,8.0783e-05
2e-07,8.26243e-05
2e-07,8.44888e-05
2e-07,8.63856e-05
2e-07,8.83404e-05
2e-07,9.0367e-05
2e-07,9.24101e-05
2e-07,9.45611e-05
2e-07,9.67788e-05
2e-07,9.90212e-05
2e-07,0.000101279
2e-07,0.000103617
2e-07,0.000105988
2e-07,0.000108308
2e-07,0.000110818
2e-07,0.000113413
2e-07,0.000116088
2e-07,0.000118761
2e-07,0.000121473
2e-07,0.000124241
2e-07,0.000127126
2e-07,0.000130136
2e-07,0.000133027
2e-07,0.00013599
2e-07,0.000138845
2e-07,0.000141948
2e-07,0.000145141
2e-07,0.000148316
2e-07,0.000151488
2e-07,0.000154697
2e-07,0.000158006
2e-07,0.000161199
2e-07,0.000164251
2e-07,0.000167329
2e-07,0.000170552
2e-07,0.000173921
2e-07,0.000177264
2e-07,0.000180605
2e-07,0.000183954
2e-07,0.000187489
2e-07,0.000190845
2e-07,0.00019415
2e-07,0.000197389
2e-07,0.000200676
2e-07,0.000203929
2e-07,0.000207326
2e-07,0.000210766
2e-07,0.00021458
2e-07,0.000218409
2e-07,0.000221336
2e-07,0.000224586
2e-07,0.000227907
2e-07,0.000231258
2e-07,0.000234581
2e-07,0.000237952
2e-07,0.000241264
2e-07,0.000244505
2e-07,0.000247807
2e-07,0.000251005
2e-07,0.000254247
2e-07,0.000257544
2e-07,0.000260718
2e-07,0.000263908
2e-07,0.000267065
2e-07,0.000270227
2e-07,0.000273306
2e-07,0.000276426
2e-07,0.000279532
2e-07,0.000282549
2e-07,0.000285597
2e-07,0.000288565
2e-07,0.00029157
2e-07,0.0002945
2e-07,0.000297405
2e-07,0.000300251
2e-07,0.000303071
2e-07,0.000305881
2e-07,0.000308627
2e-07,0.000311365
2e-07,0.000304983
2e-07,0.000298864
2e-07,0.000292937
2e-07,0.000287207
2e-07,0.000281524
2e-07,0.000275987
2e-07,0.000270532
2e-07,0.000265196
2e-07,0.000259892
2e-07,0.000254713
2e-07,0.000249603
2e-07,0.000244549
2e-07,0.000239583
2e-07,0.000234689
2e-07,0.00022987
2e-07,0.00022518
2e-07,0.00022051
2e-07,0.000215944
2e-07,0.000211385
2e-07,0.000206969
2e-07,0.000202522
2e-07,0.000198212
2e-07,0.000193943
2e-07,0.000189752
2e-07,0.00018562
2e-07,0.000181531
2e-07,0.000177549
2e-07,0.00017359
2e-07,0.000169685
2e-07,0.000165848
2e-07,0.000162091
2e-07,0.000158377
2e-07,0.000154709
2e-07,0.000151103
2e-07,0.000147526
2e-07,0.000144038
2e-07,0.000140566
2e-07,0.000137178
2e-07,0.000133833
2e-07,0.000130536
2e-07,0.000127278
2e-07,0.000124097
2e-07,0.000120946
2e-07,0.000117848
2e-07,0.000114786
2e-07,0.000111783
2e-07,0.000108846
2e-07,0.000105948
2e-07,0.000103074
2e-07,0.000100362
2e-07,9.75126e-05
2e-07,9.48026e-05
2e-07,9.21096e-05
2e-07,8.94566e-05
2e-07,8.6875e-05
2e-07,8.43362e-05
2e-07,8.18291e-05
2e-07,7.93832e-05
2e-07,7.69703e-05
2e-07,7.46098e-05
2e-07,7.22849e-05
2e-07,7.00189e-05
2e-07,6.77921e-05
2e-07,6.56106e-05
2e-07,6.3461e-05
2e-07,6.13677e-05
2e-07,5.9397e-05
2e-07,5.73404e-05
2e-07,5.5395e-05
2e-07,5.3458e-05
2e-07,5.15903e-05
2e-07,4.97643e-05
2e-07,4.79908e-05
2e-07,4.6256e-05
2e-07,4.4573e-05
2e-07,4.29351e-05
2e-07,4.13552e-05
2e-07,3.98123e-05
2e-07,3.83049e-05
2e-07,3.68505e-05
2e-07,3.49939e-05
2e-07,3.36183e-05
2e-07,3.22876e-05
2e-07,3.10061e-05
2e-07,2.9768e-05
2e-07,2.85582e-05
2e-07,2.74001e-05
2e-07,2.62695e-05
2e-07,2.51948e-05
2e-07,2.4173e-05
2e-07,2.31615e-05
2e-07,2.21908e-05
2e-07,2.12382e-05
2e-07,2.03464e-05
2e-07,1.95038e-05
2e-07,1.86978e-05
2e-07,1.79282e-05
2e-07,1.71966e-05
2e-07,1.6491e-05
2e-07,1.58238e-05
2e-07,1.51887e-05
2e-07,1.47795e-05
2e-07,1.40103e-05
2e-07,1.34453e-05
2e-07,1.28992e-05
2e-07,1.23742e-05
2e-07,1.19149e-05
2e-07,1.14882e-05
2e-07,1.10602e-05
2e-07,1.06656e-05
2e-07,1.02939e-05
2e-07,9.93636e-06
2e-07,9.59727e-06
2e-07,9.27649e-06
2e-07,8.97447e-06
2e-07,8.69021e-06
2e-07,8.42447e-06
2e-07,8.17201e-06
2e-07,7.92742e-06
2e-07,7.70385e-06
2e-07,7.49058e-06
2e-07,7.2922e-06
2e-07,7.10085e-06
2e-07,6.92616e-06
2e-07,6.7552e-06
2e-07,6.59894e-06
2e-07,6.44803e-06
2e-07,6.30666e-06
2e-07,6.17125e-06
2e-07,6.04568e-06
2e-07,5.91768e-06
2e-07,5.80289e-06
2e-07,5.69474e-06
2e-07,5.59171e-06
2e-07,5.48981e-06
2e-07,5.39848e-06
2e-07,5.30316e-06
2e-07,5.21485e-06
2e-07,5.1322e-06
2e-07,5.05224e-06
2e-07,4.97421e-06
2e-07,4.89993e-06
2e-07,4.82955e-06
2e-07,4.75746e-06
2e-07,4.69103e-06
2e-07,4.61855e-06
2e-07,4.55769e-06
2e-07,4.4955e-06
2e-07,4.43719e-06
2e-07,4.37563e-06
2e-07,4.31797e-06
2e-07,4.26028e-06
2e-07,4.21972e-06
2e-07,4.16046e-06
2e-07,4.10657e-06
2e-07,4.05161e-06
2e-07,4.00212e-06
2e-07,3.90704e-06
2e-07,3.85868e-06
2e-07,3.80727e-06
2e-07,3.76038e-06
2e-07,3.71318e-06
2e-07,3.66641e-06
2e-07,3.62014e-06
2e-07,3.57664e-06
2e-07,3.53078e-06
2e-07,3.48377e-06
2e-07,3.43798e-06
2e-07,3.39402e-06
2e-07,3.34883e-06
2e-07,3.30551e-06
2e-07,3.26458e-06
2e-07,3.21981e-06
2e-07,3.17615e-06
2e-07,3.12987e-06
2e-07,3.08781e-06
2e-07,3.0427e-06
2e-07,3.0017e-06
2e-07,2.96325e-06
2e-07,2.91161e-06
2e-07,2.86921e-06
2e-07,2.82241e-06
2e-07,2.77795e-06
2e-07,2.73468e-06
2e-07,2.69276e-06
2e-07,2.64604e-06
2e-07,2.60182e-06
2e-07,2.55528e-06
2e-07,2.51597e-06
2e-07,2.46654e-06
2e-07,2.41758e-06
2e-07,2.37302e-06
2e-07,2.3268e-06
2e-07,2.28062e-06
2e-07,2.23531e-06
2e-07,2.18756e-06
2e-07,2.13305e-06
2e-07,2.08793e-06
2e-07,2.03945e-06
2e-07,1.99758e-06
2e-07,1.94833e-06
2e-07,1.89911e-06
2e-07,1.84402e-06
2e-07,1.79886e-06
2e-07,1.74548e-06
2e-07,1.69599e-06
2e-07,1.64312e-06
2e-07,1.5946e-06
2e-07,1.5561e-06
2e-07,1.49917e-06
2e-07,1.44454e-06
2e-07,1.39003e-06
2e-07,1.33491e-06
2e-07,1.28117e-06
2e-07,1.22813e-06
2e-07,1.17094e-06
2e-07,1.11875e-06
2e-07,1.06131e-06
2e-07,1.00653e-06
2e-07,9.29887e-07
2e-07,8.62936e-07
2e-07,8.1381e-07
2e-07,7.57077e-07
2e-07,7.06307e-07
2e-07,6.29056e-07
2e-07,5.82528e-07
2e-07,4.7811e-07
2e-07,4.40739e-07
2e-07,3.90514e-07
2e-07,3.30513e-07
2e-07,2.59394e-07
2e-07,1.93458e-07
2e-07,8.68015e-08
2e-07,3.78755e-08
2e-07,-1.58624e-08
2e-07,-7.87113e-08
2e-07,-1.70295e-07
2e-07,-2.37406e-07
2e-07,-3.19759e-07
2e-07,-3.94507e-07
2e-07,-4.66725e-07
2e-07,-5.4548e-07
2e-07,-6.23554e-07
2e-07,-7.09052e-07
2e-07,-7.86978e-07
2e-07,-8.75679e-07
2e-07,-9.54392e-07
2e-07,-1.03829e-06
2e-07,-1.12394e-06
2e-07,-1.21168e-06
2e-07,-1.30241e-06
2e-07,-1.39081e-06
2e-07,-1.48202e-06
2e-07,-1.57347e-06
2e-07,-1.67151e-06
2e-07,-1.76846e-06
2e-07,-1.87232e-06
2e-07,-1.97293e-06
2e-07,-2.08363e-06
2e-07,-2.19317e-06
2e-07,-2.31457e-06
2e-07,-2.43279e-06
2e-07,-2.55985e-06
2e-07,-2.69137e-06
2e-07,-2.82894e-06
2e-07,-2.97322e-06
2e-07,-3.12701e-06
2e-07,-3.28196e-06
2e-07,-3.44977e-06
2e-07,-3.62161e-06
2e-07,-3.80217e-06
2e-07,-3.99234e-06
2e-07,-4.18949e-06
2e-07,-4.39626e-06
2e-07,-4.61116e-06
2e-07,-4.83904e-06
2e-07,-5.07664e-06
2e-07,-5.3292e-06
2e-07,-5.58726e-06
2e-07,-5.86096e-06
2e-07,-6.14611e-06
2e-07,-6.4468e-06
2e-07,-6.75497e-06
2e-07,-7.08342e-06
2e-07,-7.42196e-06
2e-07,-7.77721e-06
2e-07,-8.14209e-06
2e-07,-8.52162e-06
2e-07,-8.92251e-06
2e-07,-9.33757e-06
2e-07,-9.76311e-06
2e-07,-1.02098e-05
2e-07,-1.06695e-05
2e-07,-1.11476e-05
2e-07,-1.16346e-05
2e-07,-1.21424e-05
2e-07,-1.26546e-05
2e-07,-1.31868e-05
2e-07,-1.37309e-05
2e-07,-1.42942e-05
2e-07,-1.48585e-05
2e-07,-1.54451e-05
2e-07,-1.60367e-05
2e-07,-1.66401e-05
2e-07,-1.72491e-05
2e-07,-1.78654e-05
2e-07,-1.84883e-05
2e-07,-1.91154e-05
2e-07,-1.97415e-05
2e-07,-2.03705e-05
2e-07,-2.09974e-05
2e-07,-2.15808e-05
2e-07,-2.21999e-05
2e-07,-2.28055e-05
2e-07,-2.34094e-05
2e-07,-2.40028e-05
2e-07,-2.45875e-05
2e-07,-2.51563e-05
2e-07,-2.57197e-05
2e-07,-2.62526e-05
2e-07,-2.67871e-05
2e-07,-2.72812e-05
2e-07,-2.77719e-05
2e-07,-2.82347e-05
2e-07,-2.8686e-05
2e-07,-2.91041e-05
2e-07,-2.95123e-05
2e-07,-2.99018e-05
2e-07,-3.0286e-05
2e-07,-3.06668e-05
2e-07,-3.1048e-05
2e-07,-3.13944e-05
2e-07,-3.17334e-05
2e-07,-3.20592e-05
2e-07,-3.23793e-05
2e-07,-3.27076e-05
2e-07,-3.30418e-05
2e-07,-3.3367e-05
2e-07,-3.37172e-05
2e-07,-3.40386e-05
2e-07,-3.43494e-05
2e-07,-3.46489e-05
2e-07,-3.4973e-05
2e-07,-3.52754e-05
2e-07,-3.55801e-05
2e-07,-3.58938e-05
2e-07,-3.61495e-05
2e-07,-3.63869e-05
2e-07,-3.66116e-05
2e-07,-3.68332e-05
2e-07,-3.7012e-05
2e-07,-3.71894e-05
2e-07,-3.74143e-05
2e-07,-3.75641e-05
2e-07,-3.76898e-05
2e-07,-3.78179e-05
2e-07,-3.79512e-05
2e-07,-3.80822e-05
2e-07,-3.82005e-05
2e-07,-3.83507e-05
2e-07,-3.84606e-05
2e-07,-3.85593e-05
2e-07,-3.86685e-05
2e-07,-3.87746e-05
2e-07,-3.88859e-05
2e-07,-3.90221e-05
2e-07,-3.91613e-05
2e-07,-3.92892e-05
2e-07,-3.94024e-05
2e-07,-3.95242e-05
2e-07,-3.96588e-05
2e-07,-3.97945e-05
2e-07,-3.99365e-05
2e-07,-4.0083e-05
2e-07,-4.02423e-05
2e-07,-4.04095e-05
2e-07,-4.05745e-05
2e-07,-4.07509e-05
2e-07,-4.09271e-05
2e-07,-4.11261e-05
2e-07,-4.13287e-05
2e-07,-4.15426e-05
2e-07,-4.17706e-05
2e-07,-4.20186e-05
2e-07,-4.22934e-05
2e-07,-4.26072e-05
2e-07,-4.29812e-05
2e-07,-4.34647e-05
2e-07,-4.43738e-05
2e-07,-4.5327e-05
2e-07,-4.6202e-05
2e-07,-4.71289e-05
2e-07,-4.81029e-05
2e-07,-4.91011e-05
2e-07,-5.01233e-05
2e-07,-5.11804e-05
2e-07,-5.23174e-05
2e-07,-5.36101e-05
2e-07,-5.50337e-05
2e-07,-5.65597e-05
2e-07,-5.8144e-05
2e-07,-5.97216e-05
2e-07,-6.13014e-05
2e-07,-6.28926e-05
2e-07,-6.45154e-05
2e-07,-6.61201e-05
2e-07,-6.77569e-05
2e-07,-6.93992e-05
2e-07,-7.10672e-05
2e-07,-7.27036e-05
2e-07,-7.43404e-05
2e-07,-7.59472e-05
2e-07,-7.75261e-05
2e-07,-7.90644e-05
2e-07,-8.05657e-05
2e-07,-8.20244e-05
2e-07,-8.34428e-05
2e-07,-8.48027e-05
2e-07,-8.61332e-05
2e-07,-8.74198e-05
2e-07,-8.86356e-05
2e-07,-8.9803e-05
2e-07,-9.09167e-05
2e-07,-9.19809e-05
2e-07,-9.2997e-05
2e-07,-9.39856e-05
2e-07,-9.49171e-05
2e-07,-9.57962e-05
2e-07,-9.66568e-05
2e-07,-9.74905e-05
2e-07,-9.82805e-05
2e-07,-9.9058e-05
2e-07,-9.98079e-05
2e-07,-0.000100542
2e-07,-0.000101255
2e-07,-0.000101959
2e-07,-0.000102644
2e-07,-0.000103314
2e-07,-0.000103974
2e-07,-0.000104619
2e-07,-0.000105237
2e-07,-0.000105835
2e-07,-0.000106417
2e-07,-0.000106977
2e-07,-0.000107501
2e-07,-0.000108007
2e-07,-0.000108479
2e-07,-0.000108932
2e-07,-0.000109341
2e-07,-0.000109717
2e-07,-0.000110065
2e-07,-0.000110407
2e-07,-0.000110717
2e-07,-0.000110993
2e-07,-0.000111286
2e-07,-0.000111545
2e-07,-0.000111869
2e-07,-0.000112103
2e-07,-0.000112323
2e-07,-0.000112621
2e-07,-0.000112928
2e-07,-0.000113157
2e-07,-0.000113374
2e-07,-0.000113644
2e-07,-0.000113924
2e-07,-0.000114313
2e-07,-0.000114909
2e-07,-0.000115328
2e-07,-0.000115717
2e-07,-0.000115886
2e-07,-0.000116196
2e-07,-0.000116698
2e-07,-0.000117178
2e-07,-0.000117757
2e-07,-0.000118327
2e-07,-0.000118864
2e-07,-0.000119395
2e-07,-0.000119981
2e-07,-0.000120483
2e-07,-0.000120992
2e-07,-0.00012155
2e-07,-0.000122279
2e-07,-0.000122941
2e-07,-0.00012356
2e-07,-0.000124246
2e-07,-0.000124961
2e-07,-0.000125743
2e-07,-0.000126431
2e-07,-0.000127107
2e-07,-0.000127819
2e-07,-0.000128491
2e-07,-0.000129204
2e-07,-0.000129926
2e-07,-0.000130724
2e-07,-0.000131279
2e-07,-0.000131846
2e-07,-0.000132345
2e-07,-0.000132662
2e-07,-0.0001329
2e-07,-0.000132665
2e-07,-0.000131916
2e-07,-0.000130051
2e-07,-0.000125948
2e-07,-0.000119519
2e-07,-0.000110518
2e-07,-9.97352e-05
2e-07,-8.98026e-05
2e-07,-8.22131e-05
2e-07,-7.6495e-05
2e-07,-7.19026e-05
2e-07,-6.81592e-05
2e-07,-6.49907e-05
2e-07,-6.22871e-05
2e-07,-5.99198e-05
2e-07,-5.78639e-05
2e-07,-5.59966e-05
2e-07,-5.43261e-05
2e-07,-5.27342e-05
2e-07,-5.13291e-05
2e-07,-6.88187e-05
2e-07,-4.98891e-05
2e-07,-4.11517e-05
2e-07,-3.51695e-05
2e-07,-3.52498e-05
2e-07,-3.18502e-05
2e-07,-2.91784e-05
2e-07,-2.69629e-05
2e-07,-2.55374e-05
2e-07,-2.39307e-05
2e-07,-2.25266e-05
2e-07,-2.12839e-05
2e-07,-2.01816e-05
2e-07,-1.91857e-05
2e-07,-1.82644e-05
2e-07,-1.74142e-05
2e-07,-1.66272e-05
2e-07,-1.59364e-05
2e-07,-1.56361e-05
2e-07,-1.52841e-05
2e-07,-1.46624e-05
2e-07,-1.3567e-05
2e-07,-1.31843e-05
2e-07,-1.26305e-05
2e-07,-1.24239e-05
2e-07,-1.21123e-05
2e-07,-1.20974e-05
2e-07,-1.19141e-05
2e-07,-1.2226e-05
2e-07,-1.24325e-05
2e-07,-1.18557e-05
2e-07,-1.10771e-05
2e-07,-9.54927e-06
2e-07,-8.7986e-06
2e-07,-7.86385e-06
2e-07,-7.93356e-06
2e-07,-7.71231e-06
2e-07,-7.74591e-06
2e-07,-7.58584e-06
2e-07,-7.32805e-06
2e-07,-6.944e-06
2e-07,-6.75852e-06
2e-07,-6.56937e-06
2e-07,-6.44729e-06
2e-07,-6.35177e-06
2e-07,-6.2045e-06
2e-07,-5.9995e-06
2e-07,-5.81955e-06
2e-07,-5.71987e-06
2e-07,-5.54966e-06
2e-07,-5.35336e-06
2e-07,-5.14079e-06
2e-07,-5.00009e-06
2e-07,-4.8822e-06
2e-07,-4.83311e-06
2e-07,-4.72866e-06
2e-07,-4.71389e-06
2e-07,-4.97443e-06
2e-07,-4.81999e-06
2e-07,-4.60172e-06
2e-07,-4.52041e-06
2e-07,-4.54248e-06
2e-07,-4.32508e-06
2e-07,-4.21254e-06
2e-07,-4.01398e-06
2e-07,-3.7615e-06
2e-07,-3.45727e-06
2e-07,-3.1321e-06
2e-07,-2.9555e-06
2e-07,-3.1619e-06
2e-07,-3.40201e-06
2e-07,-2.85027e-06
2e-07,-2.60401e-06
2e-07,-2.5399e-06
2e-07,-2.53946e-06
2e-07,-2.46591e-06
2e-07,-2.37684e-06
2e-07,-2.25706e-06
2e-07,-2.19954e-06
2e-07,-2.14681e-06
2e-07,-2.03676e-06
2e-07,-1.93055e-06
2e-07,-1.83553e-06
2e-07,-1.76597e-06
2e-07,-1.67598e-06
2e-07,-1.63009e-06
2e-07,-1.50955e-06
2e-07,-1.41121e-06
2e-07,-1.32444e-06
2e-07,-1.24926e-06
2e-07,-1.1797e-06
2e-07,-1.11456e-06
2e-07,-1.04671e-06
2e-07,-9.68095e-07
2e-07,-8.83499e-07
2e-07,-8.12922e-07
2e-07,-7.41582e-07
2e-07,-6.66049e-07
2e-07,-5.96418e-07
2e-07,-5.29074e-07
2e-07,-4.64689e-07
2e-07,-4.02392e-07
2e-07,-3.40647e-07
2e-07,-2.80501e-07
2e-07,-2.19599e-07
2e-07,-1.59573e-07
2e-07,-9.99116e-08
2e-07,-4.4515e-08
2e-07,1.51813e-08
2e-07,6.96559e-08
2e-07,1.22214e-07
2e-07,1.77521e-07
2e-07,2.27744e-07
2e-07,2.78856e-07
2e-07,3.27387e-07
2e-07,3.772e-07
2e-07,4.27835e-07
2e-07,4.75697e-07
2e-07,5.19666e-07
2e-07,5.62022e-07
2e-07,6.0429e-07
2e-07,6.44685e-07
2e-07,6.86283e-07
2e-07,7.26603e-07
2e-07,7.65074e-07
2e-07,8.01983e-07
2e-07,8.40087e-07
2e-07,8.75727e-07
2e-07,9.12439e-07
2e-07,9.48467e-07
2e-07,9.84297e-07
2e-07,1.01954e-06
2e-07,1.05658e-06
2e-07,1.09294e-06
2e-07,1.12617e-06
2e-07,1.15992e-06
2e-07,1.19611e-06
2e-07,1.23302e-06
2e-07,1.2661e-06
2e-07,1.29886e-06
2e-07,1.33326e-06
2e-07,1.36722e-06
2e-07,1.40194e-06
2e-07,1.43529e-06
2e-07,1.471e-06
2e-07,1.50588e-06
2e-07,1.54134e-06
2e-07,1.57628e-06
2e-07,1.60987e-06
2e-07,1.64616e-06
2e-07,1.68048e-06
2e-07,1.7152e-06
2e-07,1.75107e-06
2e-07,1.78491e-06
2e-07,1.82053e-06
2e-07,1.85495e-06
2e-07,1.89068e-06
2e-07,1.92617e-06
2e-07,1.96178e-06
2e-07,1.99669e-06
2e-07,2.03288e-06
2e-07,2.06807e-06
2e-07,2.10562e-06
2e-07,2.1415e-06
2e-07,2.17753e-06
2e-07,2.21512e-06
2e-07,2.2527e-06
2e-07,2.29088e-06
2e-07,2.32899e-06
2e-07,2.36777e-06
2e-07,2.40701e-06
2e-07,2.4476e-06
2e-07,2.4881e-06
2e-07,2.52918e-06
2e-07,2.57193e-06
2e-07,2.61487e-06
2e-07,2.65861e-06
2e-07,2.70392e-06
2e-07,2.75004e-06
2e-07,2.7972e-06
2e-07,2.84609e-06
2e-07,2.89577e-06
2e-07,2.94683e-06
2e-07,3.00064e-06
2e-07,3.05482e-06
2e-07,3.11112e-06
2e-07,3.16906e-06
2e-07,3.22925e-06
2e-07,3.28997e-06
2e-07,3.35358e-06
2e-07,3.41913e-06
2e-07,3.48734e-06
2e-07,3.5574e-06
2e-07,3.63079e-06
2e-07,3.7051e-06
2e-07,3.78228e-06
2e-07,3.86148e-06
2e-07,3.94302e-06
2e-07,4.02605e-06
2e-07,4.11325e-06
2e-07,4.20197e-06
2e-07,4.29261e-06
2e-07,4.38587e-06
2e-07,4.48171e-06
2e-07,4.57872e-06
2e-07,4.6789e-06
2e-07,4.78031e-06
2e-07,4.88489e-06
2e-07,4.99144e-06
2e-07,5.10008e-06
2e-07,5.21014e-06
2e-07,5.32293e-06
2e-07,5.43708e-06
2e-07,5.55471e-06
2e-07,5.67373e-06
2e-07,5.79445e-06
2e-07,5.91883e-06
2e-07,6.04512e-06
2e-07,6.17211e-06
2e-07,6.30279e-06
2e-07,6.43542e-06
2e-07,6.57073e-06
2e-07,6.70855e-06
2e-07,6.8491e-06
2e-07,6.99229e-06
2e-07,7.13687e-06
2e-07,7.28378e-06
2e-07,7.43426e-06
2e-07,7.58555e-06
2e-07,7.74103e-06
2e-07,7.89739e-06
2e-07,8.05551e-06
2e-07,8.2165e-06
2e-07,8.37689e-06
2e-07,8.54265e-06
2e-07,8.70686e-06
2e-07,8.87445e-06
2e-07,9.04168e-06
2e-07,9.20955e-06
2e-07,9.38088e-06
2e-07,9.5443e-06
2e-07,9.71575e-06
2e-07,9.88747e-06
2e-07,1.0059e-05
2e-07,1.0229e-05
2e-07,1.04032e-05
2e-07,1.05658e-05
2e-07,1.07307e-05
2e-07,1.08991e-05
2e-07,1.10644e-05
2e-07,1.12322e-05
2e-07,1.13915e-05
2e-07,1.15483e-05
2e-07,1.16925e-05
2e-07,1.1842e-05
2e-07,1.19957e-05
2e-07,1.21506e-05
2e-07,1.2293e-05
2e-07,1.24359e-05
2e-07,1.2582e-05
2e-07,1.27239e-05
2e-07,1.28655e-05
2e-07,1.30005e-05
2e-07,1.31314e-05
2e-07,1.326e-05
2e-07,1.33879e-05
2e-07,1.35108e-05
2e-07,1.36389e-05
2e-07,1.37681e-05
2e-07,1.38921e-05
